Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
17-017-GFM	0.333062	0.378276	0.429459	0.482484	0.535769	0.58771	0.639207	0.674366	0.715661	0.746756	0.780461	0.810413	0.829894	0.858338	0.882021	0.905173	0.925026	0.941987	0.952146	0.966169	0.978661	0.994511	1.006978	1.022608	1.02981	1.045942	1.060425	1.070782	1.086513	1.095315	1.103066	1.11507	1.121831	1.128083	1.131041	1.142168	1.147054	1.146172	1.157888	1.163658	1.151838	1.159753	1.167415	1.168962	1.169407	1.161289	1.157219	1.164925	1.172557	1.176487	1.180619	1.178112	1.176637	1.16757	1.166556	1.164187	1.166657	1.165571	1.163878	1.164553	1.16549	1.167988	1.166824	1.166113	1.17255	1.17157	1.164333	1.154745	1.152361	1.153465	1.153701	1.144278	1.152792	1.160651	1.15529	1.149922	1.123082	1.107077	1.103574	1.097523	1.087348	1.0829	1.072701	1.058866	1.046316	1.023897	0.993656	0.97149	0.955575	0.934667	0.907406	0.869034	0.835686	0.80304	0.767544	0.72647	0.681597	0.638529	0.582082	0.517929	0.465063
17-017-GTS	0.36131	0.400992	0.445266	0.492552	0.536041	0.577408	0.62431	0.666522	0.705824	0.740327	0.76888	0.789148	0.820502	0.846233	0.871535	0.895591	0.91587	0.93302	0.944062	0.96581	0.980398	0.992524	1.008165	1.020933	1.030443	1.038693	1.04514	1.054995	1.062269	1.064658	1.069905	1.08128	1.082719	1.089062	1.098069	1.10822	1.114313	1.120208	1.131253	1.137466	1.145215	1.160419	1.167318	1.168687	1.17189	1.170456	1.168465	1.167152	1.170521	1.175363	1.17985	1.183771	1.185394	1.188274	1.187688	1.185818	1.186334	1.182505	1.175838	1.175337	1.175428	1.175584	1.17134	1.171971	1.175155	1.16907	1.164083	1.16121	1.157592	1.151517	1.149695	1.137966	1.146705	1.152855	1.144764	1.136636	1.111546	1.09826	1.095369	1.08738	1.077662	1.07177	1.065455	1.053759	1.037456	1.018522	0.990365	0.970457	0.958875	0.941417	0.918395	0.886543	0.857856	0.829689	0.797025	0.761876	0.723065	0.692977	0.649756	0.596366	0.554732
17-017-SVZ	0.33775	0.382136	0.435905	0.494061	0.545943	0.596217	0.644197	0.679043	0.719308	0.750459	0.781047	0.812387	0.84448	0.877421	0.901904	0.922073	0.937671	0.949799	0.956802	0.975084	0.990279	1.005895	1.020144	1.030321	1.033447	1.044507	1.054611	1.067036	1.084673	1.090029	1.094544	1.107237	1.106036	1.111195	1.118638	1.128059	1.12722	1.122489	1.131136	1.133041	1.133154	1.141249	1.148275	1.148542	1.152381	1.151164	1.157715	1.163278	1.168425	1.169811	1.172926	1.176642	1.175204	1.168995	1.170786	1.167655	1.17302	1.17123	1.167998	1.164524	1.163567	1.168998	1.167054	1.170831	1.174406	1.17298	1.168193	1.164537	1.164208	1.159685	1.151663	1.140111	1.136221	1.127408	1.121062	1.117601	1.108946	1.099029	1.096131	1.094153	1.086615	1.081385	1.071103	1.061459	1.047485	1.027078	0.996524	0.974678	0.956911	0.933769	0.91178	0.876537	0.847157	0.815233	0.782403	0.745209	0.70304	0.662083	0.607163	0.545085	0.495313
17-017-THA	0.321949	0.367356	0.42821	0.485551	0.540078	0.590895	0.641733	0.679336	0.724336	0.758224	0.788729	0.808203	0.83064	0.86181	0.887666	0.909397	0.928701	0.943081	0.948502	0.967927	0.984613	0.997482	1.015227	1.02881	1.036622	1.054935	1.068404	1.080146	1.096681	1.104288	1.109495	1.119342	1.122555	1.122567	1.126975	1.138219	1.14248	1.1429	1.155426	1.15994	1.144336	1.153757	1.161331	1.162027	1.162807	1.161136	1.161629	1.170112	1.177022	1.178021	1.182849	1.180296	1.180917	1.171402	1.170556	1.166717	1.170314	1.168788	1.167518	1.16545	1.161883	1.163339	1.16212	1.164977	1.174359	1.177841	1.175338	1.166126	1.158679	1.161088	1.15654	1.146349	1.14456	1.137998	1.128757	1.123463	1.113738	1.104173	1.101198	1.093428	1.085075	1.080794	1.071638	1.058939	1.044713	1.024079	0.992955	0.967897	0.950603	0.929037	0.904689	0.866666	0.832648	0.800554	0.763882	0.72167	0.678096	0.635438	0.579371	0.518531	0.467605
17-029-GFM	0.32508	0.364627	0.414925	0.46692	0.512907	0.5626	0.61295	0.653967	0.695299	0.728698	0.759962	0.788187	0.820025	0.854833	0.882535	0.902728	0.923955	0.937956	0.943939	0.961012	0.979671	0.995492	1.008776	1.023917	1.029678	1.040358	1.047599	1.06021	1.076475	1.082472	1.087402	1.101394	1.102852	1.107162	1.116886	1.129807	1.130094	1.133175	1.143971	1.150159	1.145893	1.148256	1.153302	1.157847	1.163801	1.16528	1.165212	1.166659	1.172876	1.172478	1.172711	1.174776	1.177975	1.182991	1.18799	1.186244	1.191689	1.192297	1.187452	1.187649	1.185887	1.181599	1.181358	1.182037	1.188409	1.192585	1.185281	1.176367	1.172058	1.169951	1.166614	1.156795	1.15277	1.146937	1.135671	1.128743	1.119258	1.10728	1.111355	1.104645	1.093343	1.084881	1.072642	1.055779	1.034972	1.015259	0.987185	0.966692	0.952939	0.933763	0.909048	0.876897	0.845329	0.813536	0.78052	0.741836	0.700216	0.662094	0.614393	0.561529	0.519648
17-029-GTS	0.342421	0.386725	0.445534	0.499565	0.5507	0.599033	0.648361	0.684261	0.728111	0.762093	0.786219	0.795463	0.814509	0.843709	0.865357	0.888507	0.906075	0.922798	0.929936	0.947066	0.961074	0.974555	0.992399	1.006681	1.017299	1.034176	1.051687	1.066278	1.077905	1.086312	1.091079	1.1044	1.109004	1.113577	1.113915	1.125212	1.133113	1.137724	1.149369	1.154405	1.147001	1.162111	1.170658	1.169088	1.163522	1.158296	1.159356	1.16867	1.174531	1.173106	1.175287	1.171124	1.172607	1.168506	1.169637	1.16879	1.170785	1.170943	1.169114	1.164336	1.158693	1.154765	1.153023	1.15471	1.162454	1.169036	1.164734	1.159645	1.158981	1.162155	1.162515	1.157232	1.16499	1.174739	1.172028	1.166377	1.140214	1.122267	1.122818	1.117073	1.108153	1.101305	1.089012	1.071608	1.05262	1.029139	0.999348	0.978565	0.962545	0.940841	0.916166	0.879133	0.844164	0.808521	0.771115	0.734462	0.692352	0.64675	0.584613	0.514979	0.456562
17-029-SVZ	0.28964	0.330915	0.383778	0.435195	0.483587	0.536497	0.585178	0.62113	0.661844	0.69673	0.730927	0.760546	0.796007	0.830316	0.857112	0.880355	0.901282	0.914558	0.921531	0.940126	0.958842	0.975186	0.990933	1.007204	1.014863	1.026826	1.038584	1.052101	1.066432	1.072434	1.079863	1.093136	1.093869	1.099148	1.10876	1.121224	1.12713	1.129269	1.136833	1.140492	1.139852	1.153306	1.159747	1.162694	1.16438	1.167537	1.173468	1.184369	1.193242	1.196489	1.201398	1.201968	1.207121	1.202553	1.205523	1.202621	1.207693	1.209572	1.209064	1.20681	1.204269	1.209201	1.210463	1.20907	1.210001	1.207465	1.204234	1.200989	1.201362	1.197298	1.191773	1.182791	1.178391	1.170991	1.16186	1.156009	1.144932	1.133789	1.1309	1.127228	1.118538	1.1104	1.094893	1.081415	1.065031	1.039837	1.009328	0.983527	0.964013	0.938225	0.912164	0.874956	0.839749	0.804765	0.766633	0.721279	0.673039	0.628557	0.572241	0.512095	0.464323
17-029-THA	0.309093	0.352637	0.408049	0.46429	0.516054	0.570036	0.618608	0.658925	0.70409	0.740528	0.772608	0.80033	0.833573	0.867246	0.892333	0.912813	0.929863	0.944238	0.951535	0.972513	0.990694	1.007996	1.027081	1.042434	1.050221	1.058347	1.067282	1.078807	1.090947	1.095741	1.100852	1.110999	1.11179	1.119089	1.129628	1.14396	1.146454	1.150495	1.159696	1.166066	1.158062	1.165584	1.170637	1.169951	1.169954	1.169516	1.171111	1.177815	1.185652	1.185408	1.187635	1.186434	1.187847	1.18084	1.181961	1.178753	1.182091	1.181662	1.1782	1.172408	1.170574	1.172415	1.172032	1.172757	1.180531	1.185382	1.184209	1.177551	1.169354	1.163945	1.157024	1.14897	1.144334	1.136937	1.128917	1.121475	1.112861	1.097774	1.093167	1.087365	1.076785	1.068583	1.054908	1.044169	1.027524	1.007046	0.977086	0.954822	0.939856	0.916803	0.892113	0.856442	0.8248	0.792135	0.759228	0.727778	0.686672	0.650543	0.597774	0.53751	0.486749
17-032-GTS	0.369758	0.414229	0.459072	0.505551	0.549196	0.594149	0.637419	0.674591	0.713557	0.751077	0.778765	0.801921	0.829973	0.862519	0.886409	0.90601	0.924535	0.93951	0.947523	0.96652	0.981911	0.998007	1.013608	1.027428	1.035404	1.045463	1.053754	1.066123	1.077034	1.082513	1.085754	1.095479	1.094783	1.098879	1.110093	1.118959	1.124183	1.12531	1.137011	1.144952	1.152631	1.163636	1.166759	1.165278	1.168656	1.167545	1.169703	1.165421	1.172049	1.173982	1.172496	1.173169	1.17342	1.174207	1.174362	1.173476	1.179017	1.178901	1.175325	1.173068	1.171591	1.169726	1.165891	1.160317	1.157873	1.150868	1.145651	1.144243	1.146923	1.146657	1.144493	1.136669	1.134473	1.126622	1.121184	1.1159	1.108203	1.098965	1.097446	1.094931	1.086685	1.08202	1.07373	1.061173	1.04413	1.026677	0.999401	0.979358	0.965467	0.944427	0.91959	0.885627	0.853145	0.821877	0.787054	0.746152	0.70402	0.662542	0.610724	0.55509	0.511278
17-032-SVZ	0.366269	0.415887	0.472419	0.532552	0.586391	0.636374	0.682994	0.717913	0.754459	0.782955	0.811182	0.837078	0.866935	0.898849	0.916681	0.934682	0.950455	0.959999	0.965806	0.984297	1.001207	1.017098	1.029714	1.043051	1.045375	1.049616	1.055232	1.062543	1.075665	1.077762	1.079816	1.091183	1.092302	1.093546	1.101344	1.1095	1.110863	1.112001	1.122779	1.132449	1.139852	1.149827	1.154767	1.15722	1.161658	1.160933	1.164209	1.169313	1.176131	1.175962	1.175544	1.175494	1.17602	1.171966	1.174695	1.171208	1.173281	1.172628	1.168509	1.165099	1.16297	1.161853	1.158494	1.157505	1.160846	1.159043	1.154957	1.152372	1.152109	1.147477	1.142156	1.132873	1.128688	1.120708	1.113261	1.105513	1.095919	1.0824	1.077634	1.073345	1.065128	1.05899	1.046299	1.037642	1.02406	1.007151	0.978737	0.957345	0.942332	0.922475	0.900195	0.867969	0.838223	0.808951	0.776428	0.735098	0.692444	0.65081	0.599139	0.53939	0.492982
17-032-THA	0.364648	0.411805	0.468362	0.520326	0.56677	0.611723	0.654992	0.693717	0.732243	0.768017	0.795439	0.822254	0.851663	0.883716	0.90223	0.916783	0.929908	0.942312	0.949111	0.965379	0.982297	0.997789	1.011362	1.023005	1.029717	1.035415	1.043578	1.056228	1.06871	1.074407	1.076105	1.085079	1.085161	1.090277	1.098158	1.106293	1.108009	1.108298	1.117614	1.125581	1.132803	1.144903	1.149271	1.152837	1.160281	1.157712	1.159152	1.158236	1.162382	1.161378	1.159906	1.157645	1.156147	1.156241	1.157126	1.153657	1.158097	1.159295	1.154429	1.150574	1.150081	1.148905	1.146832	1.145332	1.146663	1.141663	1.136058	1.133349	1.135738	1.134091	1.133238	1.123962	1.122424	1.116507	1.113148	1.108116	1.102293	1.094917	1.095514	1.093157	1.086559	1.084468	1.078122	1.069374	1.054874	1.039662	1.015792	0.996299	0.982488	0.963523	0.940041	0.90736	0.878268	0.850666	0.821755	0.792107	0.753122	0.713928	0.657274	0.589248	0.53189
17-074-GFM	0.32313	0.365524	0.413356	0.45942	0.504011	0.548778	0.593078	0.633263	0.6739	0.708704	0.739327	0.766487	0.798881	0.830893	0.855146	0.87735	0.898905	0.912214	0.921101	0.939085	0.95266	0.96912	0.987242	1.000339	1.009485	1.018917	1.027347	1.042794	1.061056	1.067281	1.07527	1.091404	1.091313	1.096726	1.106455	1.122949	1.126722	1.129062	1.143323	1.15369	1.148813	1.158347	1.160664	1.164082	1.172737	1.172601	1.172596	1.171608	1.174121	1.175704	1.176865	1.177338	1.179999	1.182121	1.185797	1.184829	1.191768	1.195538	1.192693	1.187767	1.187237	1.189772	1.187862	1.189265	1.195968	1.202097	1.197598	1.193227	1.188611	1.186274	1.180089	1.169992	1.165833	1.154366	1.145478	1.139598	1.12915	1.115537	1.114248	1.110914	1.103587	1.097835	1.087666	1.074116	1.055882	1.038091	1.008627	0.987426	0.969524	0.949679	0.928802	0.898934	0.866778	0.835126	0.800467	0.760452	0.719595	0.679545	0.627554	0.567404	0.520295
17-074-GTS	0.316061	0.355431	0.404463	0.454213	0.501129	0.547058	0.595266	0.634825	0.679096	0.714286	0.742601	0.76914	0.798663	0.826076	0.849725	0.868905	0.886576	0.900812	0.912512	0.93618	0.95404	0.974444	0.998518	1.01201	1.020876	1.032212	1.038817	1.053618	1.069162	1.076043	1.08301	1.097212	1.093641	1.098712	1.106915	1.120154	1.127142	1.127758	1.136651	1.145541	1.145329	1.155223	1.161981	1.168072	1.178217	1.180263	1.181149	1.175532	1.174638	1.176019	1.181064	1.18201	1.181374	1.182613	1.187117	1.186363	1.191473	1.194395	1.189184	1.186278	1.186225	1.188253	1.187649	1.188163	1.196237	1.202727	1.200385	1.197571	1.192202	1.190845	1.185573	1.172285	1.165852	1.152463	1.146104	1.138642	1.128043	1.117023	1.115419	1.108437	1.095658	1.087255	1.074234	1.059334	1.041715	1.02281	0.994877	0.976214	0.961332	0.937777	0.915216	0.887386	0.857619	0.827483	0.797968	0.76382	0.726623	0.694195	0.646231	0.592584	0.54891
17-074-THA	0.308129	0.346158	0.395457	0.446866	0.496234	0.544594	0.589098	0.625277	0.668944	0.705844	0.74018	0.772206	0.808448	0.84407	0.86999	0.892388	0.909469	0.923929	0.932365	0.952985	0.973271	0.989278	1.010066	1.026374	1.035452	1.045886	1.052559	1.063428	1.080592	1.08815	1.095969	1.113313	1.113446	1.120094	1.128005	1.136442	1.139191	1.143465	1.157146	1.166498	1.160408	1.169814	1.177677	1.179276	1.18563	1.185413	1.189936	1.193732	1.195575	1.194202	1.195338	1.194797	1.196601	1.189589	1.192058	1.186562	1.191232	1.191345	1.18888	1.188018	1.187256	1.188844	1.185331	1.186583	1.192922	1.197467	1.194695	1.186392	1.178187	1.173659	1.165737	1.154562	1.152166	1.144045	1.13291	1.126677	1.116394	1.102435	1.099	1.095065	1.084149	1.073423	1.060957	1.050272	1.039526	1.015901	0.984727	0.961336	0.943509	0.920518	0.897055	0.864652	0.836827	0.809035	0.777904	0.740746	0.702388	0.665206	0.615583	0.560176	0.515186
17-078-GFM	0.344674	0.389795	0.445401	0.500609	0.549432	0.598216	0.645462	0.686742	0.730056	0.758735	0.787273	0.816062	0.850696	0.887462	0.915644	0.933419	0.947475	0.958473	0.963338	0.982554	1.000176	1.016173	1.031669	1.046361	1.058072	1.068654	1.075551	1.087168	1.100906	1.104464	1.110069	1.122473	1.117837	1.124346	1.134796	1.142661	1.144402	1.146054	1.15587	1.158168	1.159202	1.165999	1.169722	1.1758	1.181743	1.179374	1.180451	1.178434	1.183759	1.183654	1.182519	1.183762	1.182624	1.183236	1.185144	1.185091	1.190703	1.190247	1.18205	1.175269	1.174032	1.174278	1.169241	1.163842	1.159247	1.155262	1.14832	1.146434	1.144534	1.140856	1.135541	1.126632	1.12141	1.113532	1.103921	1.096466	1.082888	1.071126	1.069362	1.061849	1.048349	1.040981	1.030619	1.018874	1.002403	0.983357	0.95829	0.940117	0.925184	0.903839	0.883434	0.849926	0.820177	0.789859	0.758361	0.721702	0.683801	0.650007	0.607175	0.560438	0.518675
17-078-GTS	0.322433	0.363825	0.416055	0.463976	0.510305	0.555288	0.596015	0.633657	0.674791	0.711317	0.740429	0.767312	0.799234	0.830216	0.853315	0.870966	0.889966	0.902711	0.912241	0.933101	0.954699	0.972308	0.988969	1.002534	1.015698	1.026084	1.034265	1.049032	1.062272	1.06938	1.075986	1.087075	1.086403	1.09336	1.10409	1.113899	1.11516	1.117784	1.126227	1.132556	1.138481	1.147794	1.153243	1.158763	1.168629	1.168534	1.169459	1.170054	1.176604	1.177781	1.17913	1.181135	1.180237	1.181478	1.184011	1.18392	1.189042	1.188897	1.184111	1.181587	1.183902	1.183858	1.181493	1.178246	1.171879	1.169849	1.167272	1.169408	1.171297	1.171085	1.167579	1.163733	1.162719	1.156617	1.152294	1.146002	1.139698	1.130641	1.129636	1.124034	1.115368	1.110407	1.099453	1.086988	1.071515	1.053825	1.027083	1.006294	0.992335	0.972775	0.948136	0.913992	0.881985	0.848385	0.810823	0.767296	0.722498	0.681632	0.626527	0.565204	0.515574
17-078-SVZ	0.33664	0.383931	0.440023	0.493022	0.541995	0.586023	0.634348	0.676854	0.722559	0.755524	0.786271	0.814816	0.849865	0.885523	0.908227	0.928961	0.946186	0.957766	0.961129	0.979298	0.997858	1.014591	1.033065	1.045658	1.051737	1.062101	1.070131	1.07873	1.092781	1.09355	1.097233	1.107443	1.103398	1.107847	1.113213	1.12237	1.123637	1.124667	1.134163	1.136594	1.138817	1.146108	1.151073	1.152673	1.160624	1.161182	1.163877	1.165179	1.169881	1.169241	1.167882	1.166478	1.167415	1.171661	1.17511	1.174328	1.17871	1.178396	1.175419	1.173703	1.172982	1.169909	1.16912	1.174477	1.178488	1.175527	1.167541	1.164291	1.161662	1.158736	1.15199	1.138679	1.136198	1.130051	1.121759	1.115369	1.105461	1.095353	1.0999	1.098283	1.087726	1.081629	1.070512	1.052951	1.031403	1.010992	0.979346	0.959076	0.944251	0.922602	0.898428	0.864318	0.83423	0.801762	0.76889	0.729047	0.6866	0.647096	0.592793	0.531806	0.486043
17-078-THA	0.335063	0.379052	0.427764	0.477502	0.524193	0.566606	0.606751	0.645856	0.687819	0.720851	0.748448	0.776038	0.80768	0.843497	0.867625	0.888632	0.907835	0.919976	0.92234	0.941703	0.962778	0.977866	0.993501	1.006282	1.017799	1.025291	1.034131	1.047509	1.06115	1.068095	1.074189	1.084283	1.083234	1.09015	1.096249	1.105572	1.110696	1.113392	1.122361	1.124563	1.130422	1.141643	1.149857	1.15349	1.161651	1.163989	1.165855	1.166721	1.17272	1.173111	1.172837	1.176159	1.176124	1.174883	1.176831	1.176559	1.182362	1.180579	1.179071	1.175526	1.174246	1.176815	1.175486	1.174227	1.173092	1.171298	1.165529	1.165666	1.170456	1.171458	1.171794	1.167962	1.166149	1.16288	1.15617	1.149521	1.140702	1.12893	1.126502	1.123294	1.112161	1.106793	1.099393	1.088831	1.075588	1.058297	1.029975	1.009414	0.991706	0.970506	0.945473	0.910277	0.878653	0.846793	0.808545	0.761173	0.714727	0.670908	0.611081	0.542033	0.486782
17-092-GFM	0.321222	0.366956	0.427721	0.493702	0.550732	0.604131	0.657089	0.676335	0.715581	0.751142	0.780507	0.807871	0.84306	0.881055	0.904875	0.924528	0.944485	0.957156	0.958796	0.97831	0.993375	1.013221	1.026374	1.037995	1.045655	1.051601	1.061866	1.064281	1.073259	1.075073	1.077419	1.083695	1.079367	1.079882	1.088031	1.095543	1.098833	1.103176	1.112609	1.119533	1.120162	1.133091	1.139851	1.141424	1.149829	1.152304	1.153003	1.156433	1.160942	1.161977	1.171443	1.168913	1.168919	1.168784	1.17157	1.175143	1.17555	1.17386	1.160531	1.156268	1.154785	1.159321	1.160313	1.156474	1.154358	1.153205	1.14636	1.151054	1.153865	1.157323	1.162434	1.15864	1.163371	1.173412	1.173973	1.167568	1.141937	1.123089	1.115397	1.104651	1.09085	1.084283	1.074346	1.06002	1.042631	1.02243	0.997366	0.976567	0.961546	0.942937	0.920613	0.887348	0.85892	0.830272	0.79322	0.756647	0.715598	0.676259	0.619507	0.553832	0.49415
17-092-GTS	0.33628	0.384639	0.451438	0.524148	0.5833	0.636312	0.682123	0.694416	0.734205	0.765336	0.803939	0.829193	0.861972	0.881236	0.897383	0.914952	0.927373	0.953437	0.955828	0.969835	0.99154	1.016147	1.025006	1.02149	1.011953	1.015058	1.026499	1.035224	1.036734	1.04757	1.05033	1.048931	1.04705	1.047986	1.050658	1.050382	1.050686	1.052275	1.063887	1.070992	1.075216	1.090526	1.096289	1.099348	1.098788	1.109054	1.114783	1.119787	1.12421	1.123897	1.13007	1.130676	1.128203	1.132768	1.138544	1.139884	1.210315	1.143632	1.130875	1.12864	1.137888	1.143265	1.145521	1.139245	1.132756	1.131992	1.126102	1.135317	1.141618	1.144174	1.148487	1.148105	1.158005	1.171067	1.175496	1.173522	1.151678	1.137038	1.136037	1.12822	1.137452	1.145955	1.132863	1.102763	1.078595	1.064728	1.058804	1.052533	1.046667	1.014524	0.988213	0.957067	0.920623	0.883732	0.84868	0.819561	0.781381	0.735904	0.674118	0.597134	0.529632
17-092-SVZ	0.348843	0.395843	0.448313	0.505149	0.558805	0.60843	0.649737	0.690238	0.734326	0.767316	0.796043	0.823271	0.857249	0.900029	0.92743	0.944927	0.963563	0.975389	0.967285	0.982003	0.99506	1.013184	1.025616	1.03667	1.043599	1.04909	1.058642	1.064293	1.072546	1.070276	1.073599	1.08393	1.082125	1.077832	1.08031	1.089759	1.091956	1.100434	1.109861	1.115601	1.116355	1.128165	1.137262	1.14123	1.142662	1.143084	1.149573	1.154761	1.159812	1.164281	1.169772	1.165396	1.164652	1.1586	1.157248	1.155499	1.154653	1.157082	1.155401	1.153632	1.151244	1.153237	1.152815	1.154092	1.153575	1.152305	1.147233	1.154891	1.155078	1.14849	1.144785	1.138039	1.138051	1.136341	1.132495	1.127506	1.120099	1.108571	1.10387	1.098778	1.08431	1.078682	1.069212	1.059522	1.04882	1.031531	1.00796	0.991194	0.979177	0.958395	0.940229	0.913156	0.879981	0.847469	0.807054	0.761626	0.714886	0.670141	0.614993	0.548749	0.497483
17-092-THA	0.3293	0.375366	0.43398	0.499402	0.558281	0.613092	0.665076	0.688244	0.729048	0.763832	0.795436	0.82426	0.855683	0.890199	0.912278	0.931439	0.949194	0.95788	0.958299	0.974254	0.988128	1.006135	1.019106	1.031729	1.038302	1.046965	1.060517	1.065027	1.073829	1.075156	1.077658	1.086565	1.080757	1.078897	1.084793	1.098669	1.102378	1.102143	1.108792	1.116473	1.118754	1.128877	1.134847	1.13342	1.140592	1.147953	1.150255	1.149178	1.155175	1.157301	1.167501	1.165888	1.164974	1.166995	1.169578	1.168836	1.174964	1.172852	1.160285	1.156353	1.154113	1.159459	1.158841	1.1547	1.151096	1.147284	1.136871	1.143428	1.152401	1.156755	1.156518	1.153398	1.162222	1.173323	1.171598	1.166328	1.136839	1.116019	1.107182	1.097956	1.083127	1.074632	1.064366	1.056972	1.045347	1.028309	1.001783	0.980692	0.97209	0.955628	0.932033	0.898865	0.871311	0.84141	0.800675	0.759078	0.713166	0.669816	0.612306	0.542901	0.479943
17-094-GFM	0.359663	0.401945	0.444712	0.496985	0.546282	0.591313	0.635238	0.674636	0.713895	0.744557	0.776832	0.804924	0.834139	0.865975	0.892263	0.913824	0.929488	0.942053	0.953528	0.975602	0.991812	1.00854	1.022036	1.035409	1.044423	1.05579	1.062075	1.076948	1.08725	1.092491	1.098621	1.10818	1.105457	1.109839	1.115563	1.124469	1.126424	1.129976	1.137879	1.141063	1.146325	1.153801	1.155306	1.156324	1.160702	1.161782	1.163078	1.158763	1.164931	1.165441	1.16613	1.168031	1.168834	1.170861	1.173121	1.170726	1.174565	1.176698	1.170915	1.171409	1.172244	1.169912	1.168018	1.171831	1.173643	1.170336	1.163895	1.160818	1.160962	1.15309	1.146338	1.136041	1.131774	1.121738	1.117317	1.112898	1.103777	1.092463	1.08973	1.083761	1.07468	1.064759	1.051608	1.039618	1.023528	1.006604	0.978417	0.959729	0.945172	0.923303	0.897277	0.867973	0.843482	0.817198	0.788697	0.756242	0.71923	0.685671	0.642721	0.598002	0.561075
17-094-GTS	0.364745	0.409344	0.453809	0.508178	0.559277	0.607756	0.656134	0.699055	0.742085	0.774934	0.802963	0.828989	0.856168	0.888311	0.912459	0.931965	0.948151	0.963452	0.974382	0.997186	1.016479	1.033941	1.048932	1.062586	1.071998	1.080693	1.085761	1.096885	1.108457	1.112468	1.11706	1.127872	1.123617	1.127031	1.133722	1.141103	1.14334	1.146343	1.153304	1.156461	1.16144	1.168711	1.17098	1.17207	1.174649	1.175205	1.174266	1.170264	1.173049	1.173322	1.171244	1.171346	1.169919	1.171141	1.174172	1.170886	1.172738	1.173171	1.165351	1.164593	1.164543	1.162015	1.158937	1.157691	1.157625	1.154647	1.144583	1.140079	1.137708	1.128461	1.127515	1.118261	1.114398	1.104855	1.096131	1.089711	1.078537	1.066433	1.061475	1.0535	1.044243	1.037786	1.026279	1.013832	0.995393	0.977178	0.951104	0.932541	0.917078	0.897473	0.874419	0.845386	0.817544	0.790563	0.763132	0.730293	0.693122	0.659727	0.619323	0.577239	0.542362
